WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
10;08/11/2024;20:00;Al-Riyadh SC;Al-Nassr;0;1;-1
10;09/11/2024;17:30;Al-Fateh;Al-Khaleej;1;2;-1
10;09/11/2024;18:15;Al-Wehda;Damac;2;3;-1
10;09/11/2024;20:00;Al-Taawoun;Al Okhdood SC;1;0;1
11;22/11/2024;17:50;Al-Fayha;Al-Ahli;0;1;-1
11;22/11/2024;18:05;Al Okhdood SC;Al-Shabab;1;1;0
11;22/11/2024;20:00;Al-Nassr;Al-Qadsiah;1;2;-1
11;23/11/2024;16:20;Al-Raed;Al-Orobah;3;1;2
11;23/11/2024;18:15;Al-Wehda;Al-Taawoun;1;0;1
11;23/11/2024;20:00;Al-Khaleej;Al-Hilal;3;2;1
11;24/11/2024;16:40;Damac;Al Kholood Saudi Club;2;1;1
11;24/11/2024;17:40;Al-Riyadh SC;Al-Ettifaq;0;0;0
11;24/11/2024;20:00;Al-Ittihad;Al-Fateh;2;0;2
12;28/11/2024;17:45;Al-Fayha;Al-Orobah;0;1;-1
12;28/11/2024;18:05;Al Okhdood SC;Al Kholood Saudi Club;1;2;-1
12;28/11/2024;20:00;Al-Fateh;Al-Riyadh SC;1;2;-1
12;29/11/2024;17:25;Al-Qadsiah;Al-Khaleej;1;0;1
12;29/11/2024;17:40;Al-Nassr;Damac;2;0;2
12;29/11/2024;20:00;Al-Ahli;Al-Wehda;1;0;1
12;30/11/2024;16:20;Al-Raed;Al-Taawoun;0;1;-1
12;30/11/2024;17:25;Al-Ettifaq;Al-Ittihad;0;4;-4
12;30/11/2024;20:00;Al-Shabab;Al-Hilal;1;2;-1
13;05/12/2024;18:10;Damac;Al-Fayha;2;2;0
13;05/12/2024;18:15;Al-Wehda;Al Okhdood SC;2;3;-1
13;05/12/2024;20:00;Al-Shabab;Al-Fateh;2;2;0
13;06/12/2024;17:50;Al Kholood Saudi Club;Al-Qadsiah;0;3;-3
13;06/12/2024;17:55;Al-Orobah;Al-Riyadh SC;0;1;-1
13;06/12/2024;20:00;Al-Ittihad;Al-Nassr;2;1;1
13;07/12/2024;15:55;Al-Khaleej;Al-Ettifaq;1;2;-1
13;07/12/2024;20:00;Al-Taawoun;Al-Ahli;2;4;-2
13;07/12/2024;20:00;Al-Hilal;Al-Raed;3;2;1
14;09/01/2025;17:45;Al-Fateh;Al-Wehda;1;2;-1
14;09/01/2025;18:00;Al-Riyadh SC;Al-Khaleej;2;2;0
14;09/01/2025;20:00;Al-Nassr;Al Okhdood SC;3;1;2
14;10/01/2025;17:40;Al-Ettifaq;Al Kholood Saudi Club;2;3;-1
14;10/01/2025;18:05;Al-Raed;Damac;0;2;-2
14;10/01/2025;20:00;Al-Ahli;Al-Shabab;3;2;1
14;11/01/2025;16:45;Al-Orobah;Al-Hilal;0;5;-5
14;11/01/2025;17:40;Al-Qadsiah;Al-Taawoun;0;3;-3
14;11/01/2025;20:00;Al-Fayha;Al-Ittihad;1;1;0
15;15/01/2025;18:05;Al-Shabab;Al-Riyadh SC;2;1;1
15;15/01/2025;18:30;Damac;Al-Ettifaq;0;3;-3
15;15/01/2025;20:00;Al Kholood Saudi Club;Al-Ahli;1;0;1
15;16/01/2025;16:55;Al Okhdood SC;Al-Fayha;1;2;-1
15;16/01/2025;18:05;Al-Hilal;Al-Fateh;9;0;9
15;16/01/2025;20:00;Al-Ittihad;Al-Raed;4;1;3
15;17/01/2025;16:15;Al-Khaleej;Al-Orobah;3;0;3
15;17/01/2025;18:40;Al-Wehda;Al-Qadsiah;0;3;-3
15;17/01/2025;20:00;Al-Taawoun;Al-Nassr;1;1;0
16;20/01/2025;18:10;Al-Fayha;Al Kholood Saudi Club;1;0;1
16;20/01/2025;18:15;Al-Raed;Al Okhdood SC;0;2;-2
16;20/01/2025;20:00;Al-Ettifaq;Al-Ahli;1;2;-1
16;21/01/2025;17:50;Al-Khaleej;Al-Nassr;1;3;-2
16;21/01/2025;18:10;Al-Riyadh SC;Al-Taawoun;1;0;1
16;21/01/2025;20:00;Al-Hilal;Al-Wehda;4;1;3
16;22/01/2025;17:00;Al-Orobah;Al-Qadsiah;0;2;-2
16;22/01/2025;17:55;Al-Fateh;Damac;2;1;1
16;22/01/2025;20:00;Al-Ittihad;Al-Shabab;2;1;1
17;25/01/2025;16:50;Al Kholood Saudi Club;Al-Raed;2;1;1
17;25/01/2025;20:00;Al-Wehda;Al-Ettifaq;2;2;0
17;26/01/2025;18:20;Al-Taawoun;Al-Orobah;0;0;0
17;26/01/2025;18:30;Al Okhdood SC;Al-Khaleej;1;2;-1
17;26/01/2025;18:45;Al-Ahli;Al-Riyadh SC;5;0;5
17;26/01/2025;20:00;Al-Nassr;Al-Fateh;3;1;2
