WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
25;05/04/2025;18:00;Persepolis;Esteghlal Khuz;0;0;0
25;05/04/2025;18:00;Aluminium Arak;Sepahan;1;1;0
25;06/04/2025;17:00;Kheybar;Shams Azar;0;0;0
26;10/04/2025;18:00;Esteghlal;Foolad;0;1;-1
26;11/04/2025;17:00;Gol Gohar;Aluminium Arak;0;0;0
26;11/04/2025;17:00;Malavan;Kheybar;3;0;3
26;11/04/2025;17:00;Shams Azar;Zob Ahan;1;1;0
26;11/04/2025;17:45;Sepahan;Mes Rafsanjan;1;0;1
26;11/04/2025;17:45;Chadormalu SC;Tractor Sazi;2;2;0
26;11/04/2025;17:45;Esteghlal Khuz;SorkhPooshan FC;1;1;0
26;11/04/2025;18:00;Nassaji;Persepolis;0;1;-1
27;16/04/2025;17:00;SorkhPooshan FC;Mes Rafsanjan;0;4;-4
27;16/04/2025;18:00;Gol Gohar;Esteghlal;1;1;0
27;17/04/2025;17:00;Aluminium Arak;Chadormalu SC;0;0;0
27;17/04/2025;17:00;Kheybar;Nassaji;1;0;1
27;17/04/2025;17:00;Zob Ahan;Esteghlal Khuz;1;0;1
27;18/04/2025;17:00;Tractor Sazi;Malavan;3;0;3
27;18/04/2025;18:00;Persepolis;Sepahan;0;2;-2
27;18/04/2025;19:30;Foolad;Shams Azar;1;0;1
22;21/04/2025;18:00;Esteghlal;SorkhPooshan FC;2;2;0
22;25/04/2025;19:30;Foolad;Tractor Sazi;1;2;-1
28;01/05/2025;19:15;Nassaji;SorkhPooshan FC;0;0;0
28;01/05/2025;19:15;Chadormalu SC;Foolad;1;1;0
28;01/05/2025;19:15;Mes Rafsanjan;Persepolis;0;3;-3
28;01/05/2025;19:30;Esteghlal Khuz;Kheybar;0;0;0
28;02/05/2025;18:15;Esteghlal;Aluminium Arak;5;1;4
28;02/05/2025;18:30;Malavan;Zob Ahan;3;3;0
28;02/05/2025;19:30;Sepahan;Gol Gohar;1;2;-1
28;02/05/2025;19:30;Shams Azar;Tractor Sazi;0;4;-4
29;08/05/2025;19:30;Tractor Sazi;Nassaji;3;3;0
29;08/05/2025;19:30;SorkhPooshan FC;Sepahan;1;1;0
29;08/05/2025;19:30;Zob Ahan;Mes Rafsanjan;2;1;1
29;08/05/2025;19:30;Foolad;Esteghlal Khuz;2;1;1
29;08/05/2025;19:30;Esteghlal;Chadormalu SC;0;0;0
29;08/05/2025;19:30;Kheybar;Persepolis;1;2;-1
29;08/05/2025;19:30;Aluminium Arak;Malavan;1;1;0
29;08/05/2025;19:30;Gol Gohar;Shams Azar;1;0;1
30;15/05/2025;18:00;Persepolis;SorkhPooshan FC;2;0;2
30;15/05/2025;18:00;Sepahan;Esteghlal;3;1;2
30;15/05/2025;18:00;Nassaji;Zob Ahan;0;3;-3
30;15/05/2025;18:00;Shams Azar;Aluminium Arak;1;3;-2
30;15/05/2025;18:00;Malavan;Foolad;1;1;0
30;15/05/2025;19:00;Chadormalu SC;Gol Gohar;0;1;-1
30;15/05/2025;19:00;Mes Rafsanjan;Kheybar;0;0;0
30;15/05/2025;20:00;Esteghlal Khuz;Tractor Sazi;1;3;-2
