WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
13;29/11/2024;20:00;Jong Genk;Zulte Waregem;2;3;-1
13;30/11/2024;16:00;RSCA Futures;Lierse;2;0;2
13;30/11/2024;20:00;RFC Liège;Deinze;3;0;3
13;30/11/2024;20:00;Beveren;Patro Eisden;0;0;0
13;01/12/2024;13:30;Seraing;RWDM;4;4;0
13;01/12/2024;16:00;Eupen;La Louvière;3;4;-1
13;01/12/2024;19:15;Francs Borains;Club NXT;1;2;-1
14;06/12/2024;20:00;Club NXT;RSCA Futures;3;0;3
14;06/12/2024;20:00;Lierse;RFC Liège;2;1;1
14;06/12/2024;20:00;Deinze;Seraing;0;1;-1
14;07/12/2024;16:00;La Louvière;Jong Genk;2;1;1
14;07/12/2024;20:00;Zulte Waregem;Beveren;4;0;4
14;08/12/2024;13:30;Francs Borains;Eupen;3;2;1
14;08/12/2024;16:00;Lokeren-Temse;RWDM;1;4;-3
14;08/12/2024;19:15;Patro Eisden;Lommel;4;0;4
15;13/12/2024;20:00;Beveren;Lierse;1;0;1
15;13/12/2024;20:00;Seraing;La Louvière;0;1;-1
15;14/12/2024;16:00;Lommel;Zulte Waregem;1;2;-1
15;14/12/2024;20:00;Eupen;Deinze;5;0;5
15;14/12/2024;20:00;RSCA Futures;Francs Borains;0;1;-1
15;15/12/2024;13:30;Jong Genk;Patro Eisden;1;3;-2
15;15/12/2024;16:00;RFC Liège;Lokeren-Temse;0;1;-1
15;15/12/2024;19:15;RWDM;Club NXT;1;0;1
16;20/12/2024;20:00;Club NXT;Zulte Waregem;0;3;-3
16;20/12/2024;20:00;Francs Borains;Jong Genk;2;2;0
16;21/12/2024;16:00;Eupen;RFC Liège;0;1;-1
16;21/12/2024;20:00;La Louvière;RWDM;0;0;0
16;22/12/2024;13:30;Lokeren-Temse;Beveren;0;1;-1
16;22/12/2024;16:00;Patro Eisden;Seraing;2;3;-1
16;22/12/2024;19:15;Lierse;Lommel;1;0;1
17;11/01/2025;20:00;RWDM;RFC Liège;2;1;1
17;11/01/2025;20:00;Zulte Waregem;Patro Eisden;3;2;1
17;12/01/2025;19:15;Beveren;La Louvière;0;0;0
18;17/01/2025;20:00;Patro Eisden;Lokeren-Temse;4;1;3
18;18/01/2025;16:00;Eupen;RWDM;0;1;-1
18;18/01/2025;20:00;La Louvière;RSCA Futures;2;2;0
18;18/01/2025;20:00;Francs Borains;Beveren;0;0;0
18;19/01/2025;13:30;RFC Liège;Zulte Waregem;1;1;0
18;19/01/2025;16:00;Lierse;Club NXT;1;3;-2
18;19/01/2025;19:15;Jong Genk;Seraing;2;2;0
19;24/01/2025;20:00;Lokeren-Temse;Lierse;1;1;0
19;24/01/2025;20:00;RWDM;Jong Genk;1;0;1
19;25/01/2025;16:00;Seraing;Francs Borains;1;1;0
19;25/01/2025;20:00;RSCA Futures;Patro Eisden;1;1;0
19;25/01/2025;20:00;Zulte Waregem;Eupen;3;2;1
19;26/01/2025;13:30;Lommel;RFC Liège;0;2;-2
19;26/01/2025;16:00;Club NXT;La Louvière;2;1;1
17;28/01/2025;20:00;RSCA Futures;Jong Genk;4;1;3
17;28/01/2025;20:00;Seraing;Lierse;0;2;-2
17;28/01/2025;20:00;Lokeren-Temse;Eupen;0;0;0
17;29/01/2025;19:00;Lommel;Francs Borains;1;2;-1
20;31/01/2025;20:00;RFC Liège;Seraing;2;1;1
20;01/02/2025;16:00;RSCA Futures;Club NXT;2;3;-1
20;01/02/2025;20:00;Lierse;RWDM;0;0;0
20;01/02/2025;20:00;Eupen;Lommel;3;2;1
20;02/02/2025;13:30;Francs Borains;Patro Eisden;1;3;-2
20;02/02/2025;16:00;La Louvière;Zulte Waregem;0;0;0
20;02/02/2025;19:15;Jong Genk;Beveren;3;3;0
21;07/02/2025;20:00;Lommel;Club NXT;0;2;-2
21;08/02/2025;16:00;RFC Liège;Francs Borains;0;1;-1
21;08/02/2025;20:00;Patro Eisden;Jong Genk;1;0;1
21;08/02/2025;20:00;RWDM;RSCA Futures;1;0;1
21;09/02/2025;13:30;Eupen;Lierse;1;3;-2
21;09/02/2025;16:00;Seraing;Beveren;0;2;-2
21;09/02/2025;19:15;Lokeren-Temse;La Louvière;0;5;-5
22;14/02/2025;20:00;Lierse;Zulte Waregem;0;0;0
22;15/02/2025;16:00;La Louvière;Seraing;4;1;3
22;15/02/2025;20:00;Beveren;RFC Liège;3;1;2
22;15/02/2025;20:00;RSCA Futures;Lommel;5;0;5
22;16/02/2025;13:30;Club NXT;RWDM;0;1;-1
22;16/02/2025;16:00;Francs Borains;Lokeren-Temse;1;2;-1
22;16/02/2025;19:15;Jong Genk;Eupen;0;0;0
23;21/02/2025;20:00;RWDM;Francs Borains;1;0;1
23;21/02/2025;20:00;Zulte Waregem;Jong Genk;3;1;2
23;22/02/2025;16:00;Lommel;Beveren;1;2;-1
23;22/02/2025;20:00;Lokeren-Temse;Club NXT;2;1;1
23;22/02/2025;20:00;Eupen;RSCA Futures;2;2;0
23;23/02/2025;16:00;Patro Eisden;La Louvière;1;1;0
23;23/02/2025;19:15;RFC Liège;Lierse;2;1;1
24;28/02/2025;20:00;La Louvière;Eupen;2;0;2
24;28/02/2025;20:00;Beveren;Zulte Waregem;3;2;1
24;01/03/2025;20:00;Club NXT;Patro Eisden;0;1;-1
24;01/03/2025;20:00;RSCA Futures;RFC Liège;2;4;-2
24;02/03/2025;13:30;Jong Genk;Lokeren-Temse;1;2;-1
24;02/03/2025;16:00;Lommel;Seraing;2;2;0
24;02/03/2025;19:15;Francs Borains;Lierse;1;0;1
25;07/03/2025;20:00;Seraing;Club NXT;2;3;-1
25;08/03/2025;16:00;Lierse;RSCA Futures;3;1;2
25;08/03/2025;20:00;Eupen;Francs Borains;3;1;2
25;08/03/2025;20:00;Zulte Waregem;Lommel;0;1;-1
25;09/03/2025;13:30;RFC Liège;La Louvière;1;1;0
25;09/03/2025;16:00;Patro Eisden;Beveren;1;2;-1
25;09/03/2025;19:15;RWDM;Lokeren-Temse;1;0;1
26;14/03/2025;20:00;La Louvière;Lierse;2;1;1
26;14/03/2025;20:00;Club NXT;Jong Genk;3;0;3
