WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
16;07/03/2025;18:30;Eint Frankfurt;Essen;2;1;1
16;08/03/2025;12:00;Turbine Potsdam;Freiburg;0;1;-1
16;08/03/2025;14:00;RB Leipzig;Wolfsburg;0;2;-2
16;09/03/2025;14:00;Köln;Bayern Munich;0;3;-3
16;09/03/2025;18:30;Carl-Zeiss Jena;Leverkusen;0;2;-2
16;10/03/2025;18:00;Werder Bremen;Hoffenheim;1;0;1
17;14/03/2025;16:55;Bayern Munich;Wolfsburg;3;1;2
17;15/03/2025;12:00;Carl-Zeiss Jena;RB Leipzig;1;1;0
17;15/03/2025;14:00;Hoffenheim;Köln;5;1;4
17;16/03/2025;14:00;Leverkusen;Werder Bremen;6;0;6
17;16/03/2025;18:30;Essen;Turbine Potsdam;2;1;1
17;17/03/2025;18:00;Freiburg;Eint Frankfurt;3;2;1
18;28/03/2025;18:30;Köln;Carl-Zeiss Jena;0;1;-1
18;29/03/2025;12:00;Werder Bremen;Eint Frankfurt;1;4;-3
18;29/03/2025;14:00;Turbine Potsdam;Hoffenheim;0;7;-7
18;30/03/2025;14:00;RB Leipzig;Freiburg;1;1;0
18;30/03/2025;15:15;Bayern Munich;Leverkusen;2;0;2
18;30/03/2025;18:30;Wolfsburg;Essen;5;1;4
19;11/04/2025;18:30;Essen;Werder Bremen;0;1;-1
19;12/04/2025;12:00;Carl-Zeiss Jena;Turbine Potsdam;1;0;1
19;12/04/2025;14:00;Eint Frankfurt;Bayern Munich;0;3;-3
19;13/04/2025;14:00;Freiburg;Wolfsburg;1;1;0
19;13/04/2025;18:30;Hoffenheim;RB Leipzig;5;2;3
19;14/04/2025;18:00;Leverkusen;Köln;1;1;0
20;25/04/2025;18:30;Turbine Potsdam;Leverkusen;1;3;-2
20;26/04/2025;12:00;RB Leipzig;Essen;0;3;-3
20;26/04/2025;14:00;Werder Bremen;Carl-Zeiss Jena;3;0;3
20;27/04/2025;14:00;Bayern Munich;Freiburg;3;1;2
20;27/04/2025;18:30;Köln;Eint Frankfurt;0;4;-4
20;28/04/2025;18:00;Wolfsburg;Hoffenheim;2;1;1
21;02/05/2025;18:30;Essen;Freiburg;0;0;0
21;03/05/2025;12:00;Leverkusen;RB Leipzig;1;0;1
21;03/05/2025;14:00;Turbine Potsdam;Wolfsburg;0;4;-4
21;04/05/2025;15:00;Eint Frankfurt;Hoffenheim;3;1;2
21;04/05/2025;18:30;Werder Bremen;Köln;1;2;-1
21;05/05/2025;18:00;Carl-Zeiss Jena;Bayern Munich;0;1;-1
22;11/05/2025;14:00;Köln;Turbine Potsdam;4;0;4
22;11/05/2025;14:00;Hoffenheim;Carl-Zeiss Jena;4;0;4
22;11/05/2025;14:00;RB Leipzig;Eint Frankfurt;0;2;-2
22;11/05/2025;14:00;Wolfsburg;Leverkusen;3;1;2
22;11/05/2025;14:00;Bayern Munich;Essen;3;0;3
22;11/05/2025;14:00;Freiburg;Werder Bremen;3;2;1
