WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
7;06/04/2025;18:00;Alianza Univ;Comerciantes Unidos;0;2;-2
7;05/04/2025;19:00;Alianza Lima;Universitario;1;1;0
8;11/04/2025;13:15;Ayacucho;UTC;0;1;-1
8;11/04/2025;15:30;CDC Santa Rosa;Sport Huancayo;1;3;-2
8;12/04/2025;15:30;Juan Pablo II;Alianza Atlético;1;0;1
8;13/04/2025;11:00;Sporting Cristal;Cusco;1;0;1
8;13/04/2025;13:15;Comerciantes Unidos;Sport Boys;0;4;-4
8;13/04/2025;15:30;ADT Tarma;Binacional;1;1;0
8;12/04/2025;19:00;Cienciano;Alianza Univ;0;1;-1
8;13/04/2025;19:00;Universitario;Melgar;4;1;3
8;14/04/2025;19:30;Deportivo Garcilaso;Alianza Lima;0;1;-1
9;18/04/2025;15:00;Melgar;Deportivo Garcilaso;1;2;-1
9;18/04/2025;17:00;Binacional;Universitario;1;3;-2
9;17/04/2025;20:00;Alianza Univ;Atlético Grau;0;0;0
9;19/04/2025;13:00;Sport Boys;Cienciano;2;2;0
9;19/04/2025;15:30;Alianza Atlético;Sporting Cristal;1;0;1
9;18/04/2025;20:00;Alianza Lima;CDC Santa Rosa;1;0;1
9;20/04/2025;13:15;UTC;ADT Tarma;0;1;-1
9;20/04/2025;15:30;Sport Huancayo;Comerciantes Unidos;4;2;2
9;19/04/2025;19:00;Cusco;Ayacucho;3;0;3
10;26/04/2025;13:00;Ayacucho;Alianza Atlético;0;2;-2
10;26/04/2025;18:30;Deportivo Garcilaso;Binacional;0;1;-1
10;27/04/2025;13:15;CDC Santa Rosa;Melgar;1;1;0
10;27/04/2025;15:30;Atlético Grau;Sport Boys;3;3;0
10;27/04/2025;18:00;Universitario;UTC;6;0;6
10;28/04/2025;13:00;Sporting Cristal;Juan Pablo II;3;2;1
10;28/04/2025;15:30;ADT Tarma;Cusco;2;1;1
10;28/04/2025;19:30;Cienciano;Sport Huancayo;2;1;1
11;02/05/2025;15:30;Sport Huancayo;Atlético Grau;3;0;3
11;01/05/2025;19:30;Melgar;Comerciantes Unidos;1;1;0
11;03/05/2025;13:00;UTC;Deportivo Garcilaso;2;1;1
11;03/05/2025;15:30;Juan Pablo II;Ayacucho;0;0;0
11;03/05/2025;18:30;Cusco;Universitario;2;0;2
11;02/05/2025;19:30;Alianza Lima;Cienciano;0;1;-1
11;04/05/2025;13:00;Sport Boys;Alianza Univ;4;2;2
11;04/05/2025;15:30;Alianza Atlético;ADT Tarma;2;0;2
11;04/05/2025;18:00;Binacional;CDC Santa Rosa;1;2;-1
12;09/05/2025;15:30;Comerciantes Unidos;Binacional;1;1;0
12;10/05/2025;12:00;Ayacucho;Sporting Cristal;1;4;-3
12;10/05/2025;15:30;Atlético Grau;Alianza Lima;1;1;0
12;11/05/2025;13:00;CDC Santa Rosa;UTC;2;1;1
12;11/05/2025;15:15;ADT Tarma;Juan Pablo II;2;2;0
12;11/05/2025;17:30;Deportivo Garcilaso;Cusco;1;3;-2
12;11/05/2025;18:30;Universitario;Alianza Atlético;0;1;-1
12;10/05/2025;21:00;Cienciano;Melgar;1;2;-1
12;12/05/2025;15:30;Alianza Univ;Sport Huancayo;0;1;-1
13;16/05/2025;15:30;Alianza Atlético;Deportivo Garcilaso;1;0;1
13;17/05/2025;15:00;UTC;Comerciantes Unidos;2;0;2
13;17/05/2025;15:30;Sporting Cristal;ADT Tarma;2;1;1
13;17/05/2025;18:00;Cusco;CDC Santa Rosa;3;3;0
13;18/05/2025;13:15;Sport Huancayo;Sport Boys;1;0;1
13;18/05/2025;15:30;Juan Pablo II;Universitario;2;0;2
13;18/05/2025;18:00;Melgar;Atlético Grau;1;1;0
13;19/05/2025;17:30;Binacional;Cienciano;1;1;0
13;19/05/2025;20:00;Alianza Lima;Alianza Univ;2;0;2
14;23/05/2025;15:30;Alianza Univ;Melgar;1;1;0
14;22/05/2025;21:00;Universitario;Sporting Cristal;2;0;2
14;24/05/2025;13:00;Comerciantes Unidos;Cusco;1;2;-1
14;24/05/2025;15:30;Atlético Grau;Binacional;3;0;3
14;24/05/2025;18:00;Cienciano;UTC;6;1;5
14;23/05/2025;20:00;Sport Boys;Alianza Lima;0;1;-1
14;25/05/2025;13:00;ADT Tarma;Ayacucho;0;1;-1
14;25/05/2025;15:15;CDC Santa Rosa;Alianza Atlético;1;2;-1
14;25/05/2025;18:00;Deportivo Garcilaso;Juan Pablo II;4;0;4
