WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
11;26/10/2024;16:50;Kryvbas;FC LNZ Cherkasy;3;1;2
11;26/10/2024;18:00;Karpaty Lviv;Obolon-Brovar Kyiv;1;0;1
11;27/10/2024;13:00;FK Livyi Bereh;Zorya Luhansk;0;2;-2
11;27/10/2024;15:30;Veres Rivne;Vorskla Poltava;2;2;0
11;27/10/2024;18:00;Dynamo Kyiv;Shakhtar;1;1;0
12;02/11/2024;15:30;Karpaty Lviv;FK Livyi Bereh;3;0;3
12;02/11/2024;18:00;Shakhtar;Chornomorets Odesa;2;1;1
12;03/11/2024;13:00;Vorskla Poltava;FK Kolos;0;1;-1
12;03/11/2024;15:30;FC Oleksandriya;FC Polissya Zhytomyr;1;0;1
12;03/11/2024;18:00;Dynamo Kyiv;FK Inhulets;5;2;3
12;04/11/2024;13:00;Obolon-Brovar Kyiv;Veres Rivne;0;0;0
12;04/11/2024;15:30;Kryvbas;Rukh Lviv;1;1;0
12;04/11/2024;18:00;Zorya Luhansk;FC LNZ Cherkasy;1;2;-1
13;08/11/2024;16:30;Chornomorets Odesa;Vorskla Poltava;0;1;-1
13;08/11/2024;18:25;FK Livyi Bereh;FK Inhulets;0;0;0
13;09/11/2024;13:00;FC LNZ Cherkasy;Obolon-Brovar Kyiv;0;1;-1
13;09/11/2024;15:30;FC Oleksandriya;Karpaty Lviv;3;0;3
13;09/11/2024;19:20;FK Kolos;Kryvbas;1;1;0
13;10/11/2024;13:00;Veres Rivne;Rukh Lviv;2;0;2
13;10/11/2024;15:30;Shakhtar;Zorya Luhansk;3;1;2
13;10/11/2024;18:00;Dynamo Kyiv;FC Polissya Zhytomyr;2;1;1
14;22/11/2024;18:00;Karpaty Lviv;FK Kolos;1;0;1
14;23/11/2024;13:00;Vorskla Poltava;FC LNZ Cherkasy;2;0;2
14;23/11/2024;15:30;Dynamo Kyiv;Chornomorets Odesa;3;1;2
14;23/11/2024;18:00;Shakhtar;FK Inhulets;6;0;6
14;24/11/2024;13:00;Obolon-Brovar Kyiv;Kryvbas;0;1;-1
14;24/11/2024;17:00;Veres Rivne;FC Oleksandriya;1;1;0
14;24/11/2024;18:00;Rukh Lviv;FK Livyi Bereh;1;0;1
14;25/11/2024;18:00;FC Polissya Zhytomyr;Zorya Luhansk;1;1;0
15;29/11/2024;15:30;Vorskla Poltava;FK Inhulets;0;3;-3
15;30/11/2024;13:00;FC LNZ Cherkasy;Veres Rivne;1;2;-1
15;30/11/2024;15:30;Kryvbas;FC Polissya Zhytomyr;3;1;2
15;30/11/2024;18:00;FK Livyi Bereh;Obolon-Brovar Kyiv;1;1;0
15;01/12/2024;13:00;FC Oleksandriya;Chornomorets Odesa;3;0;3
15;01/12/2024;15:30;FK Kolos;Dynamo Kyiv;1;1;0
15;01/12/2024;18:00;Shakhtar;Rukh Lviv;1;1;0
15;02/12/2024;18:00;Zorya Luhansk;Karpaty Lviv;2;1;1
1;04/12/2024;15:30;FC Oleksandriya;Dynamo Kyiv;0;0;0
1;04/12/2024;18:00;Rukh Lviv;FC Polissya Zhytomyr;1;1;0
16;05/12/2024;18:00;Shakhtar;Vorskla Poltava;3;1;2
16;07/12/2024;13:00;FK Livyi Bereh;FC LNZ Cherkasy;3;1;2
16;07/12/2024;16:30;Chornomorets Odesa;Kryvbas;1;3;-2
16;07/12/2024;18:00;Karpaty Lviv;Veres Rivne;5;0;5
16;08/12/2024;15:30;FK Kolos;Obolon-Brovar Kyiv;0;0;0
16;08/12/2024;18:00;Dynamo Kyiv;FC Oleksandriya;3;0;3
16;09/12/2024;18:00;FC Polissya Zhytomyr;Rukh Lviv;0;1;-1
17;13/12/2024;15:30;Vorskla Poltava;FK Livyi Bereh;0;1;-1
17;14/12/2024;13:00;FC Oleksandriya;FC LNZ Cherkasy;1;1;0
17;14/12/2024;15:30;Kryvbas;Karpaty Lviv;2;0;2
17;14/12/2024;18:00;Zorya Luhansk;Chornomorets Odesa;2;1;1
17;15/12/2024;13:00;FK Inhulets;FK Kolos;0;2;-2
17;15/12/2024;15:30;Rukh Lviv;Obolon-Brovar Kyiv;1;3;-2
17;15/12/2024;18:00;FC Polissya Zhytomyr;Shakhtar;1;0;1
17;16/12/2024;13:00;Dynamo Kyiv;Veres Rivne;1;0;1
18;21/02/2025;15:30;FK Kolos;Chornomorets Odesa;1;2;-1
18;22/02/2025;13:00;Kryvbas;Veres Rivne;0;3;-3
18;22/02/2025;15:30;FK Inhulets;FC Polissya Zhytomyr;0;1;-1
18;22/02/2025;18:00;Rukh Lviv;FC LNZ Cherkasy;0;1;-1
18;23/02/2025;13:00;Obolon-Brovar Kyiv;Vorskla Poltava;1;0;1
18;23/02/2025;15:30;FC Oleksandriya;Zorya Luhansk;2;1;1
18;23/02/2025;18:00;Dynamo Kyiv;Karpaty Lviv;2;0;2
18;24/02/2025;18:00;Shakhtar;FK Livyi Bereh;1;0;1
19;28/02/2025;13:00;Obolon-Brovar Kyiv;FC Polissya Zhytomyr;0;0;0
19;28/02/2025;15:30;Vorskla Poltava;Dynamo Kyiv;1;1;0
19;28/02/2025;18:00;Karpaty Lviv;FC LNZ Cherkasy;1;0;1
19;01/03/2025;16:30;Chornomorets Odesa;FK Livyi Bereh;0;1;-1
19;01/03/2025;18:00;Shakhtar;FC Oleksandriya;3;0;3
19;02/03/2025;13:15;FK Inhulets;Kryvbas;2;0;2
19;02/03/2025;15:30;Zorya Luhansk;Rukh Lviv;2;0;2
19;02/03/2025;18:00;Veres Rivne;FK Kolos;2;1;1
20;06/03/2025;13:00;FC Polissya Zhytomyr;Chornomorets Odesa;3;1;2
