WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
11;06/10/2024;21:00;TSC Bačka Top;FK Jedinstvo Ub;2;0;2
12;18/10/2024;16:00;Red Star;Radnički Niš;5;1;4
12;18/10/2024;18:00;Čukarički;Napredak Kruš;0;0;0
12;18/10/2024;19:00;TSC Bačka Top;Radnički Kragujevac;0;2;-2
12;19/10/2024;14:00;OFK Beograd;Spartak Subotic;1;1;0
12;19/10/2024;16:00;Tekstilac Odžaci;FK Železničar Pančevo;0;2;-2
12;19/10/2024;18:00;FK Jedinstvo Ub;Vojvodina;1;1;0
12;20/10/2024;17:00;Mladost Lučani;FK IMT Novi Beograd;1;0;1
12;21/10/2024;16:00;Novi Pazar;Partizan;3;4;-1
13;25/10/2024;16:30;FK IMT Novi Beograd;Tekstilac Odžaci;3;0;3
13;25/10/2024;18:30;Radnički Kragujevac;FK Jedinstvo Ub;4;0;4
13;26/10/2024;15:55;Partizan;Čukarički;3;1;2
13;26/10/2024;18:00;Spartak Subotic;Red Star;1;5;-4
13;26/10/2024;18:00;FK Železničar Pančevo;Novi Pazar;0;1;-1
13;26/10/2024;20:00;Vojvodina;OFK Beograd;2;1;1
13;27/10/2024;19:00;Napredak Kruš;TSC Bačka Top;0;3;-3
13;27/10/2024;20:00;Radnički Niš;Mladost Lučani;1;1;0
14;03/11/2024;13:00;Novi Pazar;FK IMT Novi Beograd;3;1;2
14;03/11/2024;13:00;Tekstilac Odžaci;Radnički Niš;1;3;-2
14;03/11/2024;17:00;Radnički Kragujevac;Napredak Kruš;1;0;1
14;03/11/2024;17:00;Red Star;Vojvodina;3;0;3
14;03/11/2024;19:30;TSC Bačka Top;Partizan;1;2;-1
14;04/11/2024;16:30;Mladost Lučani;Spartak Subotic;0;0;0
14;04/11/2024;18:30;FK Jedinstvo Ub;OFK Beograd;0;1;-1
14;04/11/2024;18:30;Čukarički;FK Železničar Pančevo;2;0;2
15;09/11/2024;13:00;Radnički Niš;Novi Pazar;2;1;1
15;09/11/2024;15:00;FK IMT Novi Beograd;Čukarički;1;1;0
15;09/11/2024;16:00;Spartak Subotic;Tekstilac Odžaci;1;0;1
