WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
7;19/10/2024;15:30;Gladbach;Heidenheim;3;2;1
7;19/10/2024;18:30;Bayern Munich;Stuttgart;4;0;4
7;20/10/2024;15:30;Holstein Kiel;Union Berlin;0;2;-2
7;20/10/2024;17:30;Wolfsburg;Werder Bremen;2;4;-2
8;25/10/2024;20:30;Mainz 05;Gladbach;1;1;0
8;26/10/2024;15:30;St. Pauli;Wolfsburg;0;0;0
8;26/10/2024;15:30;Stuttgart;Holstein Kiel;2;1;1
8;26/10/2024;15:30;Augsburg;Dortmund;2;1;1
8;26/10/2024;15:30;RB Leipzig;Freiburg;3;1;2
8;26/10/2024;18:30;Werder Bremen;Leverkusen;2;2;0
8;27/10/2024;15:30;Bochum;Bayern Munich;0;5;-5
8;27/10/2024;17:30;Union Berlin;Eint Frankfurt;1;1;0
8;27/10/2024;19:30;Heidenheim;Hoffenheim;0;0;0
9;01/11/2024;20:30;Leverkusen;Stuttgart;0;0;0
9;02/11/2024;15:30;Wolfsburg;Augsburg;1;1;0
9;02/11/2024;15:30;Bayern Munich;Union Berlin;3;0;3
9;02/11/2024;15:30;Eint Frankfurt;Bochum;7;2;5
9;02/11/2024;15:30;Holstein Kiel;Heidenheim;1;0;1
9;02/11/2024;15:30;Hoffenheim;St. Pauli;0;2;-2
9;02/11/2024;18:30;Dortmund;RB Leipzig;2;1;1
9;03/11/2024;15:30;Freiburg;Mainz 05;0;0;0
9;03/11/2024;17:30;Gladbach;Werder Bremen;4;1;3
10;08/11/2024;20:30;Union Berlin;Freiburg;0;0;0
10;09/11/2024;15:30;Bochum;Leverkusen;1;1;0
10;09/11/2024;15:30;Werder Bremen;Holstein Kiel;2;1;1
10;09/11/2024;15:30;Mainz 05;Dortmund;3;1;2
10;09/11/2024;15:30;St. Pauli;Bayern Munich;0;1;-1
10;09/11/2024;18:30;RB Leipzig;Gladbach;0;0;0
10;10/11/2024;15:30;Augsburg;Hoffenheim;0;0;0
10;10/11/2024;17:30;Stuttgart;Eint Frankfurt;2;3;-1
10;10/11/2024;19:30;Heidenheim;Wolfsburg;1;3;-2
11;22/11/2024;20:30;Bayern Munich;Augsburg;3;0;3
11;23/11/2024;15:30;Wolfsburg;Union Berlin;1;0;1
11;23/11/2024;15:30;Leverkusen;Heidenheim;5;2;3
11;23/11/2024;15:30;Hoffenheim;RB Leipzig;4;3;1
11;23/11/2024;15:30;Stuttgart;Bochum;2;0;2
11;23/11/2024;15:30;Dortmund;Freiburg;4;0;4
11;23/11/2024;18:30;Eint Frankfurt;Werder Bremen;1;0;1
11;24/11/2024;15:30;Holstein Kiel;Mainz 05;0;3;-3
11;24/11/2024;17:30;Gladbach;St. Pauli;2;0;2
12;29/11/2024;20:30;St. Pauli;Holstein Kiel;3;1;2
12;30/11/2024;15:30;RB Leipzig;Wolfsburg;1;5;-4
12;30/11/2024;15:30;Freiburg;Gladbach;3;1;2
12;30/11/2024;15:30;Union Berlin;Leverkusen;1;2;-1
12;30/11/2024;15:30;Werder Bremen;Stuttgart;2;2;0
12;30/11/2024;15:30;Augsburg;Bochum;1;0;1
12;30/11/2024;18:30;Dortmund;Bayern Munich;1;1;0
12;01/12/2024;15:30;Mainz 05;Hoffenheim;2;0;2
12;01/12/2024;17:30;Heidenheim;Eint Frankfurt;0;4;-4
13;06/12/2024;20:30;Stuttgart;Union Berlin;3;2;1
13;07/12/2024;15:30;Bochum;Werder Bremen;0;1;-1
13;07/12/2024;15:30;Holstein Kiel;RB Leipzig;0;2;-2
13;07/12/2024;15:30;Leverkusen;St. Pauli;2;1;1
13;07/12/2024;15:30;Eint Frankfurt;Augsburg;2;2;0
13;07/12/2024;15:30;Bayern Munich;Heidenheim;4;2;2
13;07/12/2024;18:30;Gladbach;Dortmund;1;1;0
13;08/12/2024;15:30;Wolfsburg;Mainz 05;4;3;1
13;08/12/2024;17:30;Hoffenheim;Freiburg;1;1;0
14;13/12/2024;20:30;Freiburg;Wolfsburg;3;2;1
14;14/12/2024;15:30;Augsburg;Leverkusen;0;2;-2
14;14/12/2024;15:30;Mainz 05;Bayern Munich;2;1;1
14;14/12/2024;15:30;Union Berlin;Bochum;0;2;-2
14;14/12/2024;15:30;Gladbach;Holstein Kiel;4;1;3
14;14/12/2024;18:30;St. Pauli;Werder Bremen;0;2;-2
14;15/12/2024;15:30;Heidenheim;Stuttgart;1;3;-2
