WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
16;02/03/2025;16:45;Twente;ADO Den Haag;7;0;7
17;08/03/2025;14:00;Feyenoord Vrouwen;Twente;1;4;-3
17;08/03/2025;16:30;FC Utrecht;Fortuna Sittard;1;1;0
17;08/03/2025;16:30;VV Alkmaar;Zwolle;2;0;2
17;09/03/2025;12:15;Telstar 1963;PSV;1;4;-3
17;09/03/2025;12:15;Ajax;Heerenveen;5;1;4
17;09/03/2025;16:45;Excelsior;ADO Den Haag;0;4;-4
14;12/03/2025;18:45;Telstar 1963;VV Alkmaar;4;5;-1
14;16/03/2025;14:30;FC Utrecht;Ajax;1;1;0
18;22/03/2025;14:00;ADO Den Haag;Telstar 1963;2;2;0
18;22/03/2025;16:30;PSV;Ajax;3;1;2
18;22/03/2025;16:30;FC Utrecht;VV Alkmaar;1;2;-1
18;23/03/2025;12:15;Twente;Heerenveen;3;0;3
18;23/03/2025;14:30;Zwolle;Feyenoord Vrouwen;0;6;-6
18;23/03/2025;16:45;Fortuna Sittard;Excelsior;0;0;0
16;26/03/2025;19:00;Heerenveen;VV Alkmaar;2;3;-1
19;29/03/2025;14:00;VV Alkmaar;PSV;0;1;-1
19;29/03/2025;16:30;Excelsior;Twente;1;10;-9
19;29/03/2025;16:30;Feyenoord Vrouwen;Fortuna Sittard;1;2;-1
19;30/03/2025;12:15;Ajax;ADO Den Haag;4;0;4
19;30/03/2025;12:15;Telstar 1963;FC Utrecht;0;1;-1
19;30/03/2025;16:45;Heerenveen;Zwolle;1;2;-1
20;19/04/2025;14:00;Fortuna Sittard;Telstar 1963;5;0;5
20;19/04/2025;16:30;Excelsior;VV Alkmaar;1;3;-2
20;19/04/2025;16:30;ADO Den Haag;Zwolle;1;0;1
20;20/04/2025;16:45;PSV;Heerenveen;5;1;4
20;21/04/2025;12:15;Twente;Ajax;5;1;4
20;21/04/2025;14:30;FC Utrecht;Feyenoord Vrouwen;1;0;1
21;03/05/2025;14:00;VV Alkmaar;ADO Den Haag;1;1;0
21;03/05/2025;14:00;Feyenoord Vrouwen;Excelsior;7;0;7
21;03/05/2025;14:00;Heerenveen;FC Utrecht;2;3;-1
21;03/05/2025;14:00;Fortuna Sittard;PSV;0;3;-3
21;03/05/2025;14:00;Ajax;Telstar 1963;3;1;2
21;03/05/2025;14:00;Zwolle;Twente;0;3;-3
22;16/05/2025;18:45;ADO Den Haag;Fortuna Sittard;2;0;2
22;17/05/2025;14:00;PSV;Feyenoord Vrouwen;3;2;1
22;17/05/2025;14:00;Twente;VV Alkmaar;3;2;1
22;17/05/2025;14:00;FC Utrecht;Zwolle;0;0;0
22;17/05/2025;14:00;Excelsior;Ajax;1;3;-2
22;17/05/2025;14:00;Telstar 1963;Heerenveen;2;0;2
