WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
18;07/02/2025;21:45;Perth Glory;Central Coast;1;1;0
18;08/02/2025;17:00;Newcastle;Melb Victory;3;0;3
18;08/02/2025;19:35;Sydney FC;W Sydney;3;3;0
18;09/02/2025;16:30;Macarthur FC;Western United;2;2;0
19;14/02/2025;19:35;Melb Victory;Wellington;1;0;1
19;15/02/2025;17:00;Melb City;Perth Glory;1;0;1
19;15/02/2025;18:00;Western United;Auckland FC;0;2;-2
19;15/02/2025;19:05;Adelaide;Newcastle;1;2;-1
19;16/02/2025;17:00;W Sydney;Macarthur FC;2;1;1
20;21/02/2025;19:35;Newcastle;Brisbane;3;1;2
20;22/02/2025;17:00;Central Coast;W Sydney;0;4;-4
20;22/02/2025;17:00;Auckland FC;Wellington;6;1;5
20;22/02/2025;19:35;Melb Victory;Melb City;2;2;0
20;22/02/2025;21:45;Perth Glory;Sydney FC;0;0;0
20;23/02/2025;17:00;Western United;Adelaide;3;0;3
21;28/02/2025;19:30;Wellington;Melb City;0;1;-1
21;28/02/2025;19:35;Central Coast;Western United;1;3;-2
21;01/03/2025;16:00;Brisbane;Melb Victory;1;1;0
21;01/03/2025;17:00;Auckland FC;Adelaide;4;4;0
21;01/03/2025;19:05;Macarthur FC;Sydney FC;0;2;-2
21;02/03/2025;17:00;W Sydney;Perth Glory;4;1;3
22;07/03/2025;19:35;Melb City;Macarthur FC;2;0;2
22;08/03/2025;16:30;Adelaide;Brisbane;1;1;0
22;08/03/2025;18:00;Western United;Wellington;4;1;3
22;08/03/2025;19:35;Melb Victory;Central Coast;3;0;3
22;09/03/2025;17:00;Newcastle;Auckland FC;1;1;0
14;12/03/2025;19:00;Melb City;Newcastle;0;1;-1
23;14/03/2025;19:05;Adelaide;Macarthur FC;4;5;-1
23;15/03/2025;19:30;W Sydney;Melb Victory;4;2;2
23;15/03/2025;21:45;Perth Glory;Brisbane;1;3;-2
23;16/03/2025;17:00;Auckland FC;Central Coast;2;2;0
23;16/03/2025;17:00;Newcastle;Western United;2;6;-4
23;16/03/2025;19:00;Sydney FC;Wellington;1;1;0
24;28/03/2025;19:05;Macarthur FC;Newcastle;3;3;0
24;29/03/2025;17:00;Sydney FC;Melb City;2;3;-1
24;29/03/2025;17:00;Wellington;W Sydney;2;2;0
24;29/03/2025;19:35;Melb Victory;Adelaide;5;3;2
24;30/03/2025;15:00;Central Coast;Perth Glory;3;1;2
24;30/03/2025;16:00;Brisbane;Auckland FC;0;2;-2
25;04/04/2025;18:35;Brisbane;Macarthur FC;1;5;-4
25;05/04/2025;17:00;Auckland FC;W Sydney;1;1;0
25;05/04/2025;17:00;Melb City;Central Coast;1;0;1
25;05/04/2025;18:00;Western United;Perth Glory;3;1;2
25;05/04/2025;19:05;Adelaide;Sydney FC;2;3;-1
25;06/04/2025;17:00;Newcastle;Wellington;1;2;-1
26;11/04/2025;19:35;Melb City;Brisbane;3;2;1
26;12/04/2025;17:00;Sydney FC;Auckland FC;2;2;0
26;12/04/2025;17:00;Wellington;Melb Victory;2;3;-1
26;12/04/2025;19:35;Newcastle;Central Coast;6;0;6
26;12/04/2025;21:45;Perth Glory;Adelaide;4;1;3
26;13/04/2025;17:00;W Sydney;Western United;2;0;2
27;17/04/2025;19:35;Brisbane;Western United;2;1;1
27;18/04/2025;19:05;Adelaide;Wellington;3;2;1
27;19/04/2025;17:00;Melb Victory;Auckland FC;0;2;-2
27;19/04/2025;19:35;W Sydney;Melb City;2;2;0
27;20/04/2025;15:00;Sydney FC;Newcastle;3;2;1
27;20/04/2025;17:00;Central Coast;Macarthur FC;2;2;0
16;22/04/2025;19:00;Brisbane;Adelaide;1;1;0
28;25/04/2025;19:05;Macarthur FC;Melb Victory;1;2;-1
28;26/04/2025;15:00;Brisbane;Wellington;1;0;1
