WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
15;24/05/2025;19:00;Daejeon Citizen FC;Daegu;2;1;1
15;24/05/2025;19:00;Ulsan HD;Sangju Sangmu;3;2;1
15;25/05/2025;16:30;Gwangju FC;Gangwon;0;1;-1
16;27/05/2025;19:30;Daegu;Jeonbuk Hyundai;0;4;-4
16;27/05/2025;19:30;Daejeon Citizen FC;Pohang;1;3;-2
16;27/05/2025;19:30;Suwon FC;Jeju United FC;0;1;-1
16;28/05/2025;19:30;Gangwon;FC Anyang;1;3;-2
16;28/05/2025;19:30;Sangju Sangmu;FC Seoul;0;1;-1
16;28/05/2025;19:30;Gwangju FC;Ulsan HD;1;1;0
17;31/05/2025;19:00;FC Anyang;Daejeon Citizen FC;1;1;0
17;31/05/2025;19:00;Jeonbuk Hyundai;Ulsan HD;3;1;2
17;31/05/2025;19:00;FC Seoul;Jeju United FC;1;3;-2
17;01/06/2025;19:00;Sangju Sangmu;Suwon FC;1;1;0
17;01/06/2025;19:00;Pohang;Gangwon;2;1;1
17;01/06/2025;19:00;Daegu;Gwangju FC;1;1;0
